112 36 9 4 5 6 6 2 4 3 7 3 4 4 4 3 1 3 1 2 3 2 4 2 2 2 3 4 4 4 4 4 0 0 1 0 0 3 1 1 1 2 2 1 1 1 0 2 0 1 1 1 0 1 1 1 1 1 2 2 2 3 3 4 
120 41 7 6 5 6 1 8 3 4 4 5 3 6 5 3 3 2 2 2 2 2 0 6 1 2 4 2 2 5 3 2 2 1 0 1 0 1 1 2 1 2 1 0 2 2 0 2 1 0 1 2 0 1 0 2 2 2 3 1 2 2 2 3 
116 28 9 8 4 8 4 4 7 5 0 4 3 3 2 7 2 1 2 5 1 3 2 2 1 5 2 1 4 4 1 3 2 1 0 2 0 1 1 2 0 2 0 0 1 1 1 2 0 1 1 1 0 1 2 1 2 2 0 2 3 1 2 2 
116 32 6 8 2 7 5 8 1 5 1 6 3 1 4 5 4 3 1 3 5 3 1 5 2 4 1 3 3 2 4 2 1 1 0 2 0 2 1 1 1 2 1 1 2 1 1 2 0 1 1 2 1 2 1 2 2 2 2 1 3 2 3 3 
112 36 9 0 6 2 6 4 5 2 7 4 4 3 4 4 4 2 1 1 2 4 2 2 2 3 1 4 3 5 1 4 0 0 0 1 0 1 0 0 2 0 1 1 2 0 1 2 2 1 1 0 1 2 2 1 1 3 1 2 0 3 0 4 
122 42 8 5 9 4 6 4 4 4 5 3 5 4 5 4 1 2 3 4 1 3 1 4 1 2 4 4 2 4 3 3 1 2 1 0 1 0 0 1 3 2 1 3 1 1 0 0 0 1 2 1 1 2 0 1 0 2 3 2 1 3 0 2 
116 37 2 11 4 5 5 7 2 5 4 2 5 3 5 3 2 1 2 4 1 2 3 2 2 2 3 1 3 1 4 3 1 1 1 1 1 0 3 0 2 1 1 0 2 2 1 2 0 1 2 2 1 2 1 2 1 2 3 0 2 2 3 2 
120 34 6 8 2 8 7 1 4 5 4 3 4 7 3 4 3 4 2 2 3 2 3 3 2 4 4 2 2 2 2 4 3 0 2 0 2 1 0 1 2 0 0 1 2 1 2 1 2 2 1 1 1 0 3 2 1 3 2 2 3 1 3 3 
108 32 11 4 6 4 3 8 3 4 4 5 5 4 3 4 1 2 1 4 2 2 2 4 1 3 2 4 2 3 3 1 0 0 2 3 2 0 1 2 0 2 2 0 2 1 0 0 1 0 1 1 1 1 1 0 0 2 1 2 2 1 3 3 
112 36 8 0 9 3 7 3 4 3 4 5 4 5 2 5 1 3 2 3 3 2 4 2 5 1 3 2 2 3 3 4 0 0 0 1 0 1 1 2 1 1 3 0 2 1 1 1 0 1 1 1 2 1 2 2 2 1 2 1 1 3 1 3 
120 40 3 8 5 4 2 9 0 3 5 4 2 5 5 4 1 3 1 2 3 4 4 2 2 2 5 2 4 3 3 4 3 0 1 0 0 1 0 1 0 1 2 1 0 1 0 1 0 2 1 2 1 3 1 1 1 2 2 2 2 2 1 2 
124 43 5 12 2 6 7 5 4 4 4 2 5 2 3 4 3 4 1 3 3 2 3 1 3 3 5 0 4 3 1 4 1 1 1 2 1 1 1 0 3 1 0 1 2 0 1 1 1 0 0 2 1 1 2 0 3 2 2 0 3 1 1 2 
114 34 10 4 2 8 4 8 2 4 7 2 4 4 4 4 4 1 0 4 2 2 3 2 3 4 3 2 4 3 4 4 0 0 1 1 1 2 2 1 2 1 0 1 2 2 1 1 0 0 0 0 0 1 2 1 2 0 2 1 2 4 2 4 
116 36 10 4 8 6 3 6 3 4 5 1 5 2 3 5 2 3 2 1 4 2 4 1 2 2 2 2 3 3 4 4 1 0 2 1 0 2 1 2 1 3 2 0 0 2 0 2 0 1 1 2 1 2 1 1 1 2 1 0 3 1 1 3 
124 41 4 3 8 4 8 8 3 4 2 6 5 2 3 4 4 1 3 3 2 2 2 3 3 3 3 3 3 3 3 3 1 1 0 1 1 1 2 3 1 0 2 2 0 0 2 1 1 1 2 1 0 1 1 1 2 3 3 2 0 2 1 3 
122 43 7 10 8 4 2 9 3 4 3 4 3 6 2 4 3 0 2 2 2 3 3 3 2 2 3 3 3 2 3 3 1 1 1 1 3 0 1 2 1 1 2 0 2 1 0 1 2 0 1 2 1 2 2 1 2 2 2 1 2 2 1 3 
116 31 10 7 3 7 8 1 6 4 4 2 4 4 4 3 4 2 2 1 5 2 3 3 1 3 2 4 3 4 3 4 3 1 1 1 2 1 1 3 1 0 2 2 0 1 1 1 1 1 1 0 2 1 1 2 1 3 2 0 1 2 2 3 
118 36 8 5 6 5 4 9 2 6 3 4 4 6 2 5 0 4 2 3 2 3 3 1 3 2 2 4 4 3 2 3 2 1 1 0 1 1 2 2 1 2 1 1 3 1 1 2 1 1 1 1 2 2 2 1 2 2 0 1 2 3 1 3 
114 36 8 3 6 4 9 1 4 3 7 1 4 4 3 5 1 3 1 4 0 2 2 2 4 3 4 1 4 2 4 4 1 1 2 2 1 1 1 0 0 0 1 0 0 2 1 0 1 1 1 3 0 2 1 2 2 4 2 1 1 2 2 2 
120 41 9 7 10 5 2 7 3 3 6 2 3 2 5 5 1 2 3 0 4 2 3 2 1 3 4 2 4 3 2 3 0 1 0 0 2 1 0 1 3 0 1 0 0 1 2 2 0 0 2 1 2 0 2 0 1 2 1 1 1 2 1 4 
118 41 6 11 2 5 7 2 3 4 4 4 5 4 4 4 1 3 2 2 2 1 4 1 0 3 1 4 4 1 4 3 0 1 1 0 1 0 2 0 3 1 1 0 2 1 1 1 1 2 1 1 0 2 2 1 0 2 1 2 3 2 2 3 
116 33 8 10 0 6 7 4 2 5 4 4 4 2 6 5 1 2 4 4 0 3 1 4 4 3 2 4 4 2 3 4 0 2 0 2 2 1 2 1 1 2 1 0 2 1 1 2 0 1 3 2 0 2 1 1 2 2 2 1 3 1 2 2 
114 37 9 1 4 5 7 5 5 4 3 4 4 4 5 4 2 2 2 1 4 4 3 3 3 2 4 3 3 2 4 4 1 0 1 0 0 0 1 1 0 0 2 1 2 1 1 1 1 0 1 2 1 2 2 1 2 3 2 1 2 3 2 3 
118 40 8 2 9 3 7 2 6 5 2 5 3 6 2 5 3 2 3 2 3 3 1 4 1 3 4 2 3 4 2 3 1 3 0 2 0 2 1 1 2 0 2 1 1 2 1 2 2 1 2 1 2 1 1 0 1 3 1 2 2 3 0 4 
120 40 5 10 4 7 3 8 3 3 6 4 4 4 4 4 4 0 3 3 1 2 3 3 1 3 2 3 3 1 2 4 1 2 0 1 2 1 2 1 1 1 0 1 1 3 0 2 1 0 1 3 1 1 1 2 0 3 1 3 3 1 0 3 
120 33 7 10 2 7 5 2 5 3 3 2 3 6 2 4 4 3 3 3 4 3 1 5 2 2 2 3 3 1 3 3 1 2 1 3 0 1 1 0 2 2 1 1 1 2 0 1 1 1 2 1 2 0 2 0 2 1 0 2 2 1 2 3 
114 34 8 2 2 8 2 8 0 4 4 5 3 5 3 4 3 2 2 1 4 1 4 1 3 3 3 2 3 2 3 3 1 1 0 2 0 3 0 0 0 1 2 2 1 0 2 1 2 1 1 1 2 0 1 2 2 0 2 0 2 2 2 3 
114 36 10 1 9 2 8 4 3 4 4 4 4 2 5 4 1 3 4 4 1 3 0 5 0 2 5 3 3 2 3 3 2 1 0 2 0 1 1 1 1 0 1 1 0 0 1 1 0 2 1 3 2 1 0 1 0 2 0 2 2 2 0 4 
120 39 3 8 5 6 3 8 2 5 3 4 5 5 4 4 1 3 2 4 2 2 3 3 2 4 3 5 3 4 4 3 1 3 0 1 1 1 2 1 2 2 0 1 1 2 2 1 0 2 1 2 1 1 2 2 1 2 1 2 2 2 2 5 
128 44 4 12 2 5 5 6 2 4 2 4 5 1 4 4 2 3 1 4 2 2 4 3 2 3 4 3 4 1 4 4 1 1 1 0 1 1 1 2 1 1 0 2 0 2 1 1 1 1 0 3 1 2 2 2 0 2 2 2 3 1 1 3 
116 32 8 5 1 9 3 8 4 4 8 2 2 3 4 5 1 2 1 3 0 4 1 4 1 3 2 4 3 2 4 2 3 0 1 0 1 1 2 2 0 2 1 1 1 1 1 1 1 0 0 0 0 1 1 1 2 2 1 2 1 4 1 3 
112 36 10 3 8 5 2 9 4 4 5 3 5 4 4 3 3 2 4 2 4 2 4 2 3 2 4 1 3 3 3 3 0 0 0 1 0 2 0 0 3 2 2 1 1 2 2 1 1 1 2 1 0 2 1 2 1 1 3 1 2 2 1 2 
128 46 7 6 5 6 7 5 3 5 4 3 4 2 4 3 3 2 2 1 4 2 1 3 3 2 4 1 4 2 3 4 0 0 1 1 0 1 0 1 2 1 1 1 0 1 1 1 0 1 0 2 2 0 1 1 1 3 2 0 2 1 1 4 
120 43 6 11 6 4 3 8 1 4 3 4 3 7 1 4 3 1 4 4 0 3 3 3 1 3 3 2 4 2 1 5 0 2 1 0 1 2 1 2 1 0 3 0 1 2 1 1 1 0 2 2 1 2 1 1 0 2 1 2 3 3 1 5 
114 30 6 8 4 5 7 1 4 5 4 3 4 4 4 3 3 0 2 2 5 3 4 4 2 4 2 4 4 2 4 4 1 0 1 2 0 1 1 1 0 0 1 1 1 0 2 2 1 1 1 1 1 2 3 2 0 3 1 2 1 2 3 3 
112 32 11 7 5 6 3 10 2 3 2 3 4 4 2 5 1 4 3 3 2 2 3 2 3 2 1 2 4 2 4 3 2 0 1 1 2 0 3 2 1 1 1 0 1 0 1 1 0 0 2 2 0 2 1 3 2 1 0 2 1 3 3 4 
116 38 10 1 7 3 8 3 5 4 6 2 4 4 3 3 4 0 4 3 1 3 3 3 1 3 4 2 2 4 3 4 2 1 1 1 0 1 0 3 1 2 1 0 2 0 1 2 2 0 3 1 1 1 2 0 0 2 2 2 0 3 2 3 
124 42 5 7 8 6 4 6 3 3 6 0 5 2 6 4 1 3 1 2 4 3 3 1 1 3 3 1 3 2 2 4 1 0 0 2 1 0 1 1 1 3 0 0 0 1 1 1 1 1 1 2 2 2 1 0 1 1 2 2 2 3 1 3 
120 42 6 12 3 6 6 5 4 5 2 4 5 3 4 4 0 2 3 2 2 3 2 3 2 3 1 3 3 2 2 5 1 1 0 0 3 2 1 1 2 0 1 0 3 0 1 1 0 1 2 0 2 1 1 1 1 3 2 0 2 0 1 4 
116 31 9 7 0 7 8 4 4 4 4 3 4 4 4 4 3 4 1 3 1 3 3 2 3 2 2 2 4 0 2 4 3 0 1 1 0 1 2 2 3 2 1 1 2 0 2 1 1 0 0 2 0 3 1 1 2 2 1 1 4 1 2 2 
110 33 7 2 4 2 5 7 4 5 2 4 4 4 4 4 4 0 0 2 2 1 3 2 3 1 4 0 3 3 4 3 2 0 1 0 1 1 1 1 0 1 1 0 1 2 1 1 1 1 0 0 0 1 0 2 1 3 1 2 1 5 1 3 
124 44 7 4 9 5 7 4 2 5 2 3 4 5 1 4 1 4 2 2 3 3 1 3 2 3 2 3 4 3 1 4 0 0 1 1 0 0 2 2 0 1 1 0 1 1 0 0 0 2 1 1 1 1 2 1 1 2 1 1 2 3 1 4 
118 40 2 10 5 5 4 7 3 3 7 3 4 4 4 4 4 0 1 3 2 1 2 2 2 2 3 4 3 3 2 3 1 0 1 1 1 0 2 1 0 1 1 0 2 1 2 1 2 1 1 0 2 1 2 2 2 1 2 1 3 2 1 3 
118 32 9 8 2 8 4 4 5 3 4 3 4 5 2 4 3 1 0 3 4 1 3 4 4 1 2 5 2 2 4 5 1 2 2 2 1 2 2 1 0 1 1 1 1 2 1 0 1 0 1 2 1 1 2 1 2 0 2 1 3 1 2 4 
108 31 9 4 5 6 3 8 0 4 4 4 3 6 1 6 4 4 2 0 4 2 3 0 3 2 4 2 4 1 4 4 1 0 1 1 1 1 1 0 0 2 0 1 2 2 0 2 0 1 2 0 2 1 1 1 2 0 2 2 3 1 3 3 
108 36 12 2 10 1 8 5 2 4 5 3 4 2 4 4 2 3 2 4 1 2 1 4 1 3 3 2 2 3 1 3 0 0 1 1 1 1 1 1 3 0 0 1 0 2 0 0 1 1 1 1 1 1 2 2 0 1 1 3 0 4 2 3 
126 42 5 7 5 5 2 7 2 4 4 4 4 6 3 4 3 2 1 4 2 0 4 1 0 2 3 2 3 3 2 3 1 1 0 2 0 1 0 0 2 1 2 1 0 1 1 1 1 2 1 2 1 0 1 0 1 0 2 1 2 1 1 3 
120 40 4 12 3 6 4 6 2 5 2 5 4 2 3 5 0 4 2 1 4 1 1 6 1 2 3 2 2 1 3 3 3 1 2 1 1 2 0 0 2 1 3 1 2 1 0 2 1 1 1 2 2 0 2 1 0 0 1 0 2 0 1 2 
114 32 8 7 1 8 5 7 2 4 6 2 4 3 4 5 1 1 3 2 2 3 4 3 2 3 3 2 3 4 3 4 1 1 0 1 1 1 1 2 0 1 1 0 2 1 0 1 0 1 2 0 0 2 1 1 2 3 0 2 1 1 3 4 
116 36 10 4 5 6 2 9 2 4 4 4 4 6 2 6 2 4 1 3 2 2 3 2 2 2 5 1 3 3 3 4 1 1 0 2 1 2 1 2 0 2 1 2 2 0 0 2 1 1 1 1 0 1 2 0 1 2 2 0 3 2 1 2 
116 39 11 5 6 5 6 4 4 3 4 5 4 3 4 4 3 0 4 0 4 3 2 3 2 4 2 2 3 3 4 4 1 1 3 1 0 1 1 2 1 1 1 1 1 2 1 1 1 0 2 1 2 3 0 1 3 2 1 3 2 3 0 4 
120 39 7 8 7 6 4 9 3 2 3 4 3 6 4 3 4 2 3 3 2 3 1 4 1 3 3 0 3 3 2 4 3 0 2 0 1 2 2 1 3 0 1 2 1 1 1 1 1 2 2 0 2 1 1 1 1 2 2 0 1 2 1 4 
116 30 7 8 5 4 9 2 4 5 0 4 5 4 3 5 4 0 3 4 1 1 4 1 3 2 5 2 3 4 3 3 1 2 0 0 3 1 1 1 2 1 1 1 3 1 2 2 1 1 1 3 2 0 2 1 2 1 1 2 2 2 2 3 
112 32 8 7 2 8 4 5 1 5 3 5 5 2 5 5 2 1 2 4 4 3 3 2 2 2 4 1 4 4 3 4 1 1 1 2 1 1 0 1 0 2 0 0 1 2 2 1 1 0 1 1 3 0 2 0 1 2 1 2 2 3 3 3 
116 36 9 0 7 4 7 2 5 3 6 2 3 3 3 5 4 2 1 3 1 3 3 4 3 4 1 3 2 5 3 5 1 1 0 0 1 1 2 0 1 1 2 1 1 1 1 1 1 2 1 1 0 2 1 3 2 2 1 2 0 3 2 2 
120 42 7 6 9 6 4 6 3 4 5 4 4 2 6 3 1 2 4 2 2 2 5 1 2 4 2 3 2 3 2 3 0 0 1 1 0 1 2 2 1 2 1 2 1 2 1 0 0 1 2 2 1 1 2 1 2 2 1 2 2 1 2 2 
120 40 6 10 1 4 6 5 4 5 5 2 4 2 5 5 0 2 3 2 4 2 2 4 1 3 3 3 4 1 3 4 0 2 0 0 1 0 1 1 1 2 2 0 1 0 0 1 0 1 1 2 1 1 2 2 0 1 2 1 3 1 1 2 
120 34 9 7 0 8 6 4 2 5 5 4 4 5 5 3 1 2 3 4 0 2 4 4 2 3 3 2 4 2 2 3 0 1 1 1 0 2 1 2 0 0 2 0 1 1 1 2 0 0 1 2 0 2 0 2 1 1 1 2 4 1 3 4 
112 35 9 2 5 2 6 8 4 4 0 5 4 4 4 4 1 2 2 4 2 2 3 4 2 3 3 2 3 4 2 4 0 2 0 0 1 0 3 1 2 0 1 1 0 1 0 1 1 0 1 1 1 1 3 1 1 2 2 2 2 1 1 3 
124 43 8 1 11 3 8 3 4 4 4 3 4 8 0 5 2 2 3 1 5 3 2 3 2 4 3 4 2 4 3 3 2 0 1 1 2 2 0 2 1 1 1 0 2 0 0 1 1 1 2 2 1 2 1 0 1 2 2 0 3 3 1 3 
118 41 7 8 4 6 4 9 4 3 5 6 1 4 5 3 4 2 2 4 3 2 3 4 0 3 2 3 3 4 1 6 0 1 2 2 0 1 1 0 3 1 3 1 1 1 0 1 1 2 1 2 2 1 1 1 2 1 1 1 1 1 1 2 
118 33 8 10 4 7 4 4 7 3 3 4 3 7 4 2 4 0 4 4 2 3 2 5 3 1 5 1 5 2 3 3 1 2 0 1 1 0 1 1 2 2 2 1 2 2 1 1 2 0 2 3 1 3 0 1 1 1 2 0 2 1 2 4 
114 33 10 5 2 7 2 9 2 4 6 2 2 4 4 4 3 1 1 2 4 1 1 2 2 3 4 1 3 3 4 3 1 1 1 1 1 1 0 2 1 1 2 0 2 0 2 0 2 0 1 0 1 1 1 1 1 3 3 1 2 3 0 3 
114 38 10 0 8 4 5 5 4 4 3 4 3 1 5 4 2 3 2 5 2 3 1 4 2 4 2 3 2 4 4 4 0 0 0 2 1 1 1 1 2 1 1 0 1 1 1 1 0 1 1 3 0 3 0 2 1 2 1 2 1 3 2 3 
120 40 5 5 7 4 4 9 1 5 1 4 6 3 3 4 1 2 2 3 2 3 3 2 3 3 3 4 1 3 3 4 2 0 0 2 1 0 1 1 2 0 1 1 1 1 1 1 0 0 1 1 2 1 2 2 1 0 2 1 2 2 0 4 
122 44 5 11 2 6 5 7 2 4 4 4 5 4 3 5 0 3 2 2 4 3 1 4 0 2 4 2 2 2 4 4 0 0 0 0 2 1 1 1 2 2 1 1 0 2 0 1 0 1 1 2 1 4 1 1 0 2 3 1 1 2 2 2 
116 31 10 8 2 8 5 2 2 4 5 3 6 1 5 4 0 6 1 5 2 1 3 1 4 2 3 2 4 3 3 3 0 2 0 1 2 0 1 0 1 0 2 1 1 1 1 1 1 1 0 2 2 0 1 0 2 2 1 1 2 2 1 5 
116 34 9 6 8 5 3 8 3 3 4 2 4 6 3 4 2 2 3 3 2 2 2 3 1 3 2 2 4 3 4 3 1 0 0 1 2 1 1 0 0 2 1 0 1 0 0 2 0 0 1 1 0 2 1 1 0 2 0 3 2 2 2 3 
116 39 9 2 6 4 7 2 2 3 5 3 3 4 4 3 0 3 2 0 4 2 5 0 1 3 2 4 4 4 2 4 1 2 1 0 1 0 1 0 0 1 1 3 1 2 0 1 1 1 0 0 1 1 1 1 1 2 1 2 3 2 1 4 
114 38 8 8 8 5 3 7 3 4 3 3 3 6 3 5 2 1 3 3 1 3 2 2 2 3 3 3 3 4 2 3 1 2 1 2 1 1 2 1 2 1 0 0 1 1 2 1 0 0 2 2 0 1 2 1 0 3 2 1 3 1 0 4 
116 30 7 8 3 5 8 0 4 6 0 6 4 5 3 4 2 1 2 4 0 3 2 4 3 3 2 4 2 2 1 3 0 1 2 0 1 0 2 0 0 1 1 1 1 1 3 0 2 0 1 0 0 0 3 1 1 4 2 2 1 2 2 3 
114 33 9 8 4 6 5 7 2 6 4 4 5 2 5 3 3 2 2 3 4 2 3 1 3 2 4 2 4 2 3 3 1 1 2 1 0 2 1 2 1 3 1 1 2 1 2 1 1 1 1 2 1 2 1 2 2 1 2 1 3 2 2 4 
108 35 9 1 7 1 7 2 3 4 7 3 3 5 4 3 1 3 1 2 3 2 1 3 3 2 4 2 2 4 3 4 0 0 0 0 0 1 1 1 0 1 2 1 0 2 2 0 0 1 1 0 0 1 1 2 0 2 0 2 1 3 1 3 
132 49 10 7 8 4 4 4 4 2 5 3 4 1 7 4 2 2 3 3 2 4 3 1 3 3 1 5 2 2 3 2 3 0 0 1 0 1 0 2 1 0 2 0 0 2 0 1 1 1 1 2 1 1 0 1 2 2 1 1 2 1 3 5 
124 42 4 12 5 6 5 5 4 4 5 2 4 2 2 5 0 2 4 1 4 2 1 5 2 1 4 3 1 2 2 3 3 0 0 1 1 1 0 1 0 0 2 0 1 1 0 1 1 1 1 1 2 1 1 1 0 2 3 0 1 1 1 2 
128 39 7 7 1 8 6 2 2 5 3 4 3 5 5 4 0 3 2 3 1 2 3 1 3 2 3 1 4 3 2 3 1 1 2 2 1 1 3 0 1 1 1 1 1 1 1 2 0 2 1 2 1 1 2 0 2 3 2 1 3 2 1 4 
108 31 8 2 5 3 4 7 2 6 0 6 3 2 3 6 1 3 2 3 1 3 2 3 2 4 4 1 3 4 4 4 0 0 0 1 0 1 2 0 2 1 1 1 1 1 1 1 0 1 1 1 1 1 3 1 2 0 3 1 2 3 3 3 
110 36 10 4 9 1 8 2 1 4 4 3 4 6 2 3 2 2 2 3 4 3 2 1 2 4 1 3 4 4 2 4 2 1 0 1 1 0 1 0 2 0 1 2 1 1 1 2 1 0 1 2 1 1 1 1 1 2 2 2 1 3 2 2 
120 42 5 10 4 5 1 10 2 4 5 2 4 4 4 6 2 1 2 1 1 3 3 2 2 3 2 2 4 4 1 4 3 0 0 0 1 1 2 0 3 2 0 0 2 0 1 1 0 1 0 1 0 1 2 1 1 2 1 0 3 2 1 4 
116 31 6 8 4 7 5 5 6 2 4 5 4 4 4 4 3 1 4 4 1 3 3 4 1 2 4 2 1 4 4 4 1 1 1 0 2 1 1 2 1 1 1 1 2 1 0 2 0 1 3 3 1 2 1 1 1 1 2 2 2 2 3 4 
112 31 8 4 2 7 2 8 0 3 7 3 4 4 4 4 4 0 3 2 5 1 4 2 2 3 5 2 3 4 3 5 0 1 0 1 0 1 1 1 0 1 2 1 2 1 1 0 2 0 1 2 3 0 2 1 2 1 2 2 1 4 2 2 
110 36 9 3 8 3 5 6 3 4 5 3 4 1 4 3 3 1 3 3 1 1 2 4 2 4 0 4 2 4 3 4 3 0 1 0 1 1 1 0 0 2 2 1 0 1 0 1 2 0 2 2 1 1 0 1 1 1 1 2 0 3 1 4 
120 42 8 4 7 5 5 7 2 6 0 5 4 3 4 5 2 2 1 4 1 2 4 3 1 4 4 2 4 4 2 3 2 1 1 1 3 0 2 2 1 0 0 2 1 1 1 3 0 3 1 1 1 0 3 2 1 2 1 2 1 1 1 3 
124 44 3 12 5 5 5 7 3 4 1 5 3 5 3 4 1 2 1 1 4 2 2 3 1 1 4 2 4 3 4 3 2 0 0 3 1 2 2 0 3 1 0 1 1 2 0 2 0 0 1 1 0 2 1 1 1 1 2 1 4 1 2 4 
116 32 7 5 1 8 7 4 4 4 5 1 4 4 4 4 1 4 3 2 2 1 2 2 2 3 4 1 2 5 4 2 1 1 1 0 1 1 2 0 1 1 0 0 0 3 0 2 1 2 2 1 2 1 1 2 2 1 1 2 2 2 2 1 
114 36 11 5 5 5 3 9 2 4 2 4 3 7 2 5 0 4 3 4 0 3 3 3 1 4 1 3 3 3 3 4 0 0 1 3 0 2 1 3 0 2 1 0 1 2 1 1 0 2 2 2 0 3 1 1 1 2 1 2 1 2 3 3 
112 37 10 4 6 7 5 2 3 2 5 2 4 4 2 5 1 2 3 2 2 2 3 3 0 4 3 4 2 2 3 4 0 0 2 0 1 2 1 1 3 0 1 0 2 2 2 1 1 2 1 1 1 1 2 2 0 3 2 3 1 1 2 3 
116 39 5 8 8 4 3 8 3 3 6 3 4 5 5 2 2 3 3 2 4 2 0 4 0 3 3 1 2 4 3 4 0 0 1 0 1 1 1 1 1 2 2 0 2 3 0 0 1 0 2 2 1 1 0 1 0 1 1 1 2 3 2 2 
112 30 8 6 4 8 8 3 6 6 0 5 4 4 4 4 2 2 4 1 2 1 4 1 1 4 4 1 5 3 2 2 2 0 0 0 1 2 1 1 1 1 2 0 0 1 2 2 1 2 2 0 2 2 3 0 1 1 2 2 2 2 1 3 
116 33 8 8 2 6 8 5 4 4 3 5 4 1 6 5 4 1 3 3 2 4 0 5 1 4 1 2 4 4 4 4 1 2 0 0 0 2 3 1 2 1 1 1 1 2 1 2 1 1 2 2 0 3 0 2 1 3 1 1 4 3 3 3 
108 34 10 1 7 4 7 4 5 4 7 2 4 3 4 3 3 0 2 1 4 2 4 3 3 3 2 4 3 4 2 4 0 2 1 1 2 1 1 0 2 1 3 0 2 2 1 0 1 0 2 1 2 0 3 2 1 3 1 3 1 4 1 6 
