96 24 7 9 5 4 6 2 8 4 5 2 4 4 4 5 6 1 0 5 2 3 4 0 4 1 4 1 3 2 2 5 0 1 3 1 2 2 1 0 3 1 2 2 1 3 0 2 1 1 0 1 2 2 2 1 2 2 2 1 1 0 2 2 
82 20 8 5 2 7 4 9 0 4 4 5 4 4 4 4 4 4 2 2 5 5 1 0 2 2 5 4 3 4 2 5 0 1 2 1 2 3 0 2 2 2 1 1 1 2 1 1 2 2 2 2 1 2 1 0 2 1 1 1 2 1 1 2 
88 27 12 3 10 11 8 6 4 3 6 3 5 0 6 6 2 4 3 1 4 2 2 5 4 4 2 6 3 4 1 6 1 1 2 0 1 2 1 2 2 1 3 0 1 2 1 2 0 3 1 2 2 2 1 0 3 0 2 3 1 2 0 4 
92 29 5 7 12 7 5 5 3 4 4 1 8 3 6 4 1 5 0 3 4 2 0 3 7 2 2 5 3 4 4 4 3 0 2 3 1 3 0 4 1 1 1 1 1 2 2 2 0 0 3 1 1 1 0 1 1 3 2 1 2 4 2 3 
94 31 7 12 8 3 5 7 2 4 0 5 5 3 4 4 1 4 1 4 2 4 3 2 5 3 2 2 3 2 3 1 2 0 2 2 0 0 0 2 1 0 0 2 1 3 1 2 0 1 0 2 0 0 2 1 1 2 2 1 1 3 1 2 
90 23 10 8 6 0 11 1 8 4 4 4 4 4 6 3 0 2 4 3 3 2 3 4 1 2 6 3 1 4 4 4 3 2 1 1 2 1 1 2 2 1 2 2 0 1 1 2 0 2 1 0 1 2 2 2 2 2 2 3 0 2 2 4 
86 22 9 7 8 3 10 7 2 5 5 7 2 5 3 9 2 5 3 4 2 3 5 0 3 4 2 5 3 2 3 3 3 0 1 1 0 2 1 3 0 2 3 2 2 1 0 3 2 1 1 2 1 1 3 0 2 1 3 2 3 2 4 2 
84 24 8 4 10 2 9 2 3 6 4 4 4 5 4 5 0 2 3 2 3 4 1 4 2 3 3 4 2 4 2 5 3 2 0 2 2 2 0 0 2 0 1 2 0 2 0 2 0 1 1 2 2 2 0 2 0 1 1 4 1 2 1 3 
90 28 7 10 8 7 5 7 2 2 8 1 4 2 7 2 7 5 3 3 2 5 1 4 1 3 3 4 4 3 1 4 3 0 1 2 0 1 0 0 3 1 2 2 1 2 4 2 2 2 0 2 2 2 2 2 2 1 3 2 2 2 1 4 
90 19 7 9 2 5 6 3 8 3 3 2 9 1 4 6 3 1 3 5 2 2 3 7 2 5 3 3 1 5 2 4 3 3 1 2 2 0 1 3 3 2 1 2 2 1 1 3 1 0 1 2 1 3 1 3 1 2 1 1 2 1 2 3 
84 18 8 8 1 5 7 6 2 7 4 6 4 4 2 6 3 1 3 1 5 0 5 2 2 4 3 6 2 4 4 4 1 2 1 2 1 1 2 2 2 1 2 1 2 2 1 1 1 1 2 2 1 1 1 2 2 2 1 3 2 2 1 4 
80 20 7 2 8 4 4 3 6 4 5 4 3 3 7 5 2 4 4 4 4 1 3 5 2 2 6 1 4 4 2 4 1 3 1 0 2 0 2 1 1 1 1 1 2 2 2 2 1 1 0 2 0 2 0 2 1 1 1 1 2 2 2 4 
96 31 9 7 7 3 7 4 6 2 4 5 3 5 2 5 1 2 5 2 1 3 2 4 1 6 0 4 2 2 3 4 0 1 2 2 2 2 2 4 1 2 2 0 0 2 1 2 0 1 2 1 1 1 2 4 2 2 1 2 1 2 0 3 
92 27 4 10 2 13 4 9 5 1 5 4 3 2 5 4 1 4 2 1 3 3 2 6 2 0 6 3 2 3 1 6 1 1 2 0 1 2 1 2 1 2 2 1 1 2 0 1 1 0 1 1 1 2 0 3 2 2 1 2 3 1 0 1 
92 24 8 10 6 13 8 1 2 2 9 1 3 4 4 4 2 2 3 0 3 4 2 3 1 4 2 4 4 5 3 2 3 1 2 1 2 1 3 2 0 1 2 1 1 1 1 1 2 1 2 0 2 2 2 2 1 3 1 1 2 0 1 4 
86 22 8 2 2 11 3 12 2 4 3 5 3 6 4 5 0 2 2 4 1 3 2 1 1 3 2 5 1 5 2 4 0 3 0 1 1 3 0 2 1 2 2 1 1 2 0 2 1 1 1 2 0 2 0 1 1 1 2 2 1 3 2 4 
84 26 14 1 8 7 8 1 3 5 3 5 4 4 6 4 1 5 2 2 2 4 4 1 2 3 2 4 3 5 2 4 1 2 2 0 3 1 1 2 2 1 2 0 2 2 1 1 2 1 2 2 1 2 1 1 0 3 1 1 1 2 2 3 
92 30 7 8 8 4 1 11 4 4 3 5 2 8 4 4 2 3 2 3 2 3 5 5 2 3 2 0 3 5 2 4 1 0 1 2 1 1 2 2 1 2 2 0 2 1 0 2 0 2 3 2 1 2 1 1 1 1 3 0 1 3 2 3 
90 19 5 9 5 7 3 4 6 4 2 7 4 2 2 7 2 2 2 4 0 1 4 3 2 1 2 4 5 3 2 3 2 0 0 1 2 0 2 1 3 1 2 2 2 2 1 2 1 1 2 1 0 2 2 1 2 0 2 1 1 2 3 3 
90 24 11 5 4 6 4 8 1 6 3 5 4 2 5 4 5 0 4 1 3 3 1 4 3 3 2 4 4 3 1 4 1 1 2 1 2 0 1 0 2 2 1 2 1 1 1 2 2 0 2 2 2 2 0 2 1 2 2 1 3 2 3 4 
84 25 13 2 6 6 7 6 4 4 6 1 5 4 3 6 4 1 2 1 2 3 3 1 1 1 5 2 2 3 1 3 0 1 1 1 0 1 2 3 1 2 1 1 2 1 2 3 1 0 3 0 1 1 1 1 0 1 2 1 1 3 1 2 
92 28 5 5 10 2 6 4 5 4 5 3 6 2 3 5 2 4 2 2 2 2 5 1 2 1 5 5 0 4 3 1 2 1 0 2 1 2 1 1 2 1 1 2 1 1 1 3 0 2 1 2 1 1 1 0 1 2 1 1 1 2 2 2 
92 30 8 12 5 8 4 4 3 7 3 7 4 4 5 5 0 3 2 3 3 3 2 5 2 3 0 4 3 4 2 3 2 0 2 2 0 2 2 0 2 1 1 2 1 1 1 1 1 2 1 1 3 0 2 2 1 1 2 2 3 2 0 3 
88 21 9 7 2 10 4 2 4 4 6 2 5 5 6 4 2 4 1 3 2 5 0 2 6 1 4 2 3 5 3 3 3 0 2 1 1 2 1 2 3 2 2 2 1 0 1 2 3 0 1 2 2 2 1 0 2 3 3 2 2 2 2 3 
88 23 11 5 4 6 7 8 3 4 4 5 2 7 3 6 2 4 1 4 1 2 5 0 2 3 4 2 3 4 3 2 2 2 3 2 2 1 2 1 2 1 2 0 1 3 3 0 1 1 1 2 2 0 2 3 0 0 2 2 1 2 2 2 
84 24 8 1 10 1 10 3 2 4 3 5 2 6 2 6 2 5 3 3 0 5 3 1 5 2 6 4 2 4 4 6 1 2 1 0 1 3 2 2 2 0 2 0 2 2 0 2 2 2 2 1 1 2 2 0 2 2 1 3 3 2 2 6 
94 30 8 10 8 0 4 7 2 3 4 5 2 4 4 4 3 4 1 1 4 2 1 1 2 1 3 7 2 4 2 5 1 3 0 0 2 3 0 2 0 2 0 1 0 2 2 1 2 2 0 0 3 2 0 2 0 1 2 1 1 2 1 3 
90 30 6 9 2 5 11 5 4 4 4 5 4 5 4 4 1 4 1 4 1 2 4 3 4 5 3 4 2 3 4 2 4 0 2 2 1 2 1 2 2 1 3 2 2 2 0 2 1 1 2 2 1 1 0 1 1 2 1 1 1 1 1 3 
84 19 8 8 0 5 12 4 4 5 6 5 4 3 6 4 4 0 3 3 4 4 2 3 4 3 3 2 5 3 1 2 2 2 0 1 0 3 1 0 2 2 1 1 0 1 0 2 1 0 1 2 2 2 2 1 2 1 3 1 3 2 2 4 
84 23 10 0 10 7 6 8 6 5 2 3 5 0 8 3 2 4 3 2 4 0 3 4 1 3 4 2 7 2 2 5 3 2 2 2 1 2 1 1 1 1 2 1 2 1 1 2 0 1 1 2 1 1 2 2 1 2 3 1 2 3 1 2 
94 31 9 4 9 1 7 7 3 5 1 9 2 4 4 3 7 1 2 5 3 5 1 2 2 1 2 4 2 3 3 5 1 1 0 2 1 0 0 1 2 0 2 3 0 1 2 1 2 1 1 3 1 1 2 2 1 0 3 2 1 2 1 3 
92 31 8 10 1 8 4 7 3 5 3 5 2 6 2 4 2 4 0 1 6 1 5 2 0 4 1 5 3 3 4 3 1 2 0 1 1 2 2 1 3 1 1 2 1 2 0 2 0 2 0 1 1 0 2 1 1 0 4 1 2 2 1 3 
92 21 7 11 4 3 11 4 3 4 6 2 5 4 4 4 4 4 2 2 3 2 3 2 2 4 3 3 4 2 1 4 1 1 1 2 1 2 0 1 1 1 0 0 0 1 1 2 0 0 1 2 2 1 1 0 2 2 1 2 2 2 2 3 
86 21 9 5 5 7 4 8 4 1 6 5 2 8 1 5 2 3 2 2 5 2 2 6 0 4 5 2 3 3 4 2 3 1 2 2 1 2 2 2 2 1 2 1 1 0 1 2 1 1 2 3 2 3 1 2 1 1 2 1 2 2 1 3 
82 24 14 1 7 7 5 4 3 5 4 6 4 3 5 6 3 6 2 2 5 1 4 1 3 2 4 1 4 3 5 3 0 1 2 1 2 2 1 2 2 2 2 2 1 1 2 1 0 2 0 1 2 1 1 1 2 2 1 0 1 3 0 3 
92 30 7 6 10 7 7 9 4 4 2 3 4 5 4 7 1 4 3 2 2 3 4 1 1 5 5 2 3 6 4 4 0 3 0 2 1 1 1 3 1 2 1 1 0 0 3 1 1 1 1 1 2 1 1 0 0 2 2 2 1 2 2 2 
92 30 3 13 5 6 4 4 3 4 4 2 5 4 5 4 5 5 0 4 3 4 2 2 4 1 4 5 1 4 4 2 1 2 1 3 0 1 1 2 3 1 3 0 1 2 2 2 1 1 1 1 1 2 1 2 0 2 2 0 2 1 2 4 
86 22 8 6 2 0 8 6 3 3 7 2 4 1 5 4 4 1 2 3 4 3 2 5 0 4 1 5 3 4 4 3 2 1 1 1 1 2 1 2 2 2 2 0 0 2 1 2 2 1 2 2 2 1 2 0 1 2 2 4 2 2 3 2 
80 23 15 2 5 7 8 3 5 2 6 2 3 5 4 5 1 2 3 2 4 4 2 3 1 5 4 3 2 4 3 4 1 1 1 2 2 0 3 3 3 1 1 0 2 0 1 3 1 1 0 2 1 2 1 1 1 2 2 1 2 3 1 2 
96 31 7 4 7 9 4 8 3 4 5 5 3 5 5 2 5 0 4 4 3 4 4 1 4 3 3 3 6 2 2 3 3 0 0 2 2 1 1 2 2 3 3 0 2 2 2 2 3 1 2 2 2 1 2 0 1 1 3 2 1 3 1 4 
92 28 3 11 8 3 12 8 5 3 5 5 2 7 1 5 2 3 3 3 4 2 4 4 3 4 3 3 4 2 4 4 0 1 0 1 1 0 1 0 2 1 0 1 3 1 1 0 0 1 2 2 2 0 2 3 2 2 2 3 3 1 3 2 
86 18 7 8 3 11 11 1 5 5 4 4 3 7 4 5 2 2 4 3 1 4 4 1 4 3 3 2 5 1 4 3 1 0 3 2 1 2 1 2 1 1 1 2 1 1 3 3 0 0 3 1 0 1 2 1 2 3 2 1 2 1 2 4 
88 23 11 8 5 5 4 6 5 5 4 8 3 4 3 7 1 6 0 4 1 6 5 5 0 4 2 4 2 2 4 4 1 2 1 1 1 2 0 1 2 0 4 1 2 0 1 3 2 2 0 2 2 1 1 1 2 1 1 3 2 2 3 2 
84 24 9 1 7 8 14 3 3 5 4 3 4 6 2 6 1 4 4 2 2 4 2 1 4 2 4 3 4 2 1 3 1 1 1 2 1 2 0 2 3 0 2 2 1 2 1 2 2 0 3 2 1 3 1 1 1 2 2 2 0 3 0 4 
94 30 7 7 6 10 4 7 5 3 6 2 5 5 1 5 3 1 4 0 4 0 5 1 4 2 3 4 2 3 4 2 1 3 0 0 1 2 0 2 1 3 1 1 2 2 1 2 0 1 3 0 2 1 2 1 1 2 2 1 1 1 3 2 
92 31 6 11 3 4 13 5 2 6 4 5 1 4 4 4 3 1 1 4 4 2 2 5 0 4 5 4 5 3 5 2 1 0 1 3 2 2 1 2 2 1 0 2 0 1 0 1 1 1 0 2 1 2 1 1 1 3 1 3 1 2 0 2 
88 23 10 8 1 4 8 4 7 3 5 2 2 5 5 3 2 2 2 3 2 2 2 3 3 2 4 2 4 0 4 3 2 0 1 1 1 1 0 4 0 1 0 1 1 1 2 1 2 0 1 1 3 0 1 1 3 2 2 0 4 3 2 4 
82 20 10 3 7 3 7 10 4 4 2 3 6 2 6 6 3 0 5 3 1 1 4 0 4 5 2 4 4 3 3 6 1 2 0 0 3 1 1 3 2 2 0 1 0 2 2 2 2 1 1 2 0 1 1 0 2 2 3 4 2 2 1 3 
98 33 10 2 7 7 5 4 2 5 2 4 4 5 4 3 3 3 0 4 3 2 2 5 1 3 1 4 3 4 4 4 1 1 1 2 1 1 2 0 1 2 2 2 1 0 1 2 2 1 1 1 3 0 1 3 0 1 1 2 2 2 2 2 
92 28 5 8 6 11 4 6 4 2 6 1 5 7 4 3 2 4 1 3 1 2 2 4 1 4 3 1 6 2 5 2 0 3 1 1 1 1 0 2 2 0 3 0 0 3 1 1 0 1 1 2 0 2 2 2 1 2 2 1 2 2 2 3 
92 23 9 8 4 8 4 6 2 3 6 4 4 4 6 3 3 3 0 4 5 4 3 2 5 5 4 7 0 6 2 6 1 4 0 3 2 1 0 4 3 0 3 2 2 2 2 3 1 0 2 1 2 1 1 2 2 1 2 2 3 1 2 4 
84 20 8 5 6 11 3 10 1 4 4 7 3 5 3 6 2 4 1 3 3 3 4 2 1 4 2 3 4 2 5 1 5 0 1 1 1 1 3 1 3 3 1 3 2 1 3 2 2 1 2 1 1 3 2 1 1 3 2 2 2 1 2 3 
88 27 12 2 6 2 12 1 4 4 6 1 3 5 4 5 2 4 1 5 1 2 4 1 2 3 2 5 1 4 4 1 5 1 1 1 2 2 0 2 1 1 1 0 2 0 1 2 1 1 0 1 2 1 1 0 1 1 1 2 2 4 1 3 
88 28 8 8 8 5 4 8 4 3 5 2 5 6 2 6 0 6 0 3 1 5 3 5 4 2 6 1 5 3 4 3 0 0 2 1 1 3 2 1 2 3 0 2 1 2 2 3 2 2 1 1 2 3 1 2 1 0 1 2 1 3 1 3 
90 29 5 13 7 7 4 6 3 5 0 8 2 4 3 5 1 3 3 1 4 4 3 2 5 4 3 1 3 2 3 5 1 2 3 0 1 1 2 2 1 3 2 3 2 0 2 1 0 1 1 1 2 2 2 2 2 1 1 2 3 0 2 3 
86 20 9 8 0 9 7 5 3 3 7 1 5 4 5 4 2 4 2 5 2 3 1 5 0 5 2 2 5 1 4 4 3 1 2 2 0 2 0 1 2 2 1 0 1 1 1 1 1 0 1 2 1 3 2 2 1 3 1 1 4 1 1 2 
84 24 13 3 5 9 4 8 2 4 5 5 5 4 4 4 3 3 3 2 3 4 1 4 2 2 5 4 3 1 1 5 1 0 2 0 1 2 2 1 2 0 2 2 2 0 2 1 2 2 1 1 1 3 2 1 1 2 1 0 2 3 0 3 
92 30 10 3 10 6 10 2 4 5 4 4 1 7 4 3 3 2 3 2 2 1 2 5 1 5 4 3 4 2 4 3 1 1 2 1 2 0 1 1 2 2 2 1 0 2 3 1 1 1 3 0 1 2 0 1 1 2 1 2 2 4 1 3 
98 33 8 10 11 4 5 5 4 3 5 4 3 5 3 5 4 0 4 3 2 2 5 0 4 4 5 0 5 2 4 4 1 1 2 3 2 2 2 1 3 2 0 2 0 2 1 2 2 1 2 2 1 3 1 2 0 1 2 2 2 2 1 3 
84 17 7 8 5 8 7 2 7 6 3 4 5 7 1 5 3 2 1 5 4 2 1 7 0 3 4 4 1 4 3 5 0 2 3 1 2 2 2 0 2 3 2 1 2 1 2 2 1 1 2 2 2 1 1 2 2 1 1 4 2 1 3 4 
92 23 8 8 2 5 7 8 1 6 1 6 5 2 5 2 4 3 2 2 4 3 4 1 3 3 4 5 1 2 4 4 3 2 2 1 0 3 1 5 1 3 0 1 2 1 1 1 1 1 0 2 2 2 2 2 1 2 0 0 4 1 3 3 
86 26 12 2 7 10 3 6 3 3 3 5 3 1 4 4 2 4 0 3 1 3 0 4 2 5 2 3 1 4 2 3 1 1 1 0 2 1 2 3 2 1 1 0 1 1 2 1 2 0 1 1 0 1 1 1 1 1 2 2 2 2 2 3 
94 29 7 7 8 7 2 9 4 3 7 5 3 6 4 4 2 2 2 3 2 4 1 4 3 2 2 4 2 2 2 5 2 1 2 1 1 1 2 2 1 3 1 2 1 1 0 2 0 1 2 1 2 1 1 1 1 1 3 2 2 3 0 1 
94 29 3 13 5 10 9 4 2 4 4 4 4 0 4 5 1 6 2 1 3 3 2 0 4 3 3 3 3 1 3 3 1 2 2 1 1 1 2 0 2 1 1 1 0 1 0 1 1 2 1 1 1 2 0 1 2 1 1 2 1 2 0 2 
88 22 8 10 1 14 6 4 6 4 6 4 4 5 5 3 3 2 1 6 0 4 2 4 2 5 3 4 4 1 3 3 3 0 1 1 2 2 1 1 4 0 2 1 2 2 2 1 1 1 2 2 1 2 1 1 3 1 2 1 3 1 3 2 
82 21 10 5 8 4 17 4 2 4 2 5 4 5 4 4 4 0 6 0 5 2 3 1 3 1 2 5 4 1 4 3 3 1 2 2 2 2 1 2 0 1 2 2 0 3 2 0 1 1 2 2 2 1 2 3 0 3 0 4 1 3 1 4 
92 30 8 0 9 5 7 11 3 5 1 8 2 3 4 2 3 4 3 1 2 1 3 1 3 2 1 5 4 2 3 4 0 1 1 1 0 1 2 2 0 1 2 1 0 2 0 1 0 2 1 1 2 1 2 0 1 2 2 0 1 2 2 3 
96 30 6 10 3 13 11 8 1 5 4 2 5 4 4 3 3 1 1 5 2 2 3 1 5 4 4 2 4 3 1 6 1 4 1 1 2 2 2 1 2 2 2 1 0 1 2 1 0 0 2 2 1 1 0 3 3 1 3 1 2 2 1 4 
94 23 6 6 6 11 10 3 4 3 7 4 4 4 2 6 4 3 2 2 4 3 2 3 4 2 5 2 5 1 4 4 0 1 2 1 0 2 2 1 1 2 2 2 1 2 2 2 2 2 1 1 1 3 1 2 2 2 2 2 2 1 2 4 
84 22 11 7 4 11 5 10 3 4 5 4 2 6 0 9 1 5 2 4 2 5 3 3 2 1 5 4 2 2 4 4 2 2 1 1 1 4 1 1 2 1 1 2 0 3 1 2 1 2 3 1 1 1 1 3 1 1 3 2 1 2 2 2 
88 26 11 0 8 4 15 1 3 6 7 3 5 5 4 2 1 2 4 3 1 2 2 4 1 4 0 4 3 1 2 4 1 2 0 0 1 2 2 1 3 1 1 1 1 3 1 2 0 3 0 1 0 2 1 2 2 3 1 2 2 3 2 2 
94 30 7 7 10 3 3 10 0 5 4 3 4 0 6 4 1 2 1 3 2 6 3 5 1 4 3 2 2 2 4 5 2 1 1 3 2 2 2 2 1 1 1 1 0 0 0 1 0 0 1 3 2 2 1 1 1 2 2 2 2 3 1 3 
92 31 4 13 3 8 7 3 4 5 0 7 4 4 4 3 3 0 4 2 1 4 3 4 5 1 4 1 5 1 3 3 1 0 0 3 1 3 1 1 0 0 1 1 1 3 1 1 1 1 1 1 1 2 3 2 2 1 2 1 3 1 1 2 
88 20 8 10 1 9 4 4 1 8 3 2 4 4 4 5 2 5 1 4 1 2 3 2 1 4 2 3 3 3 1 7 0 3 3 1 2 1 0 2 0 2 2 1 1 2 2 4 1 0 1 1 0 1 2 0 1 2 2 1 3 2 3 4 
88 23 11 4 5 12 0 6 5 1 6 1 3 6 4 1 3 2 4 2 3 2 3 3 3 5 1 5 1 4 3 1 3 2 0 2 1 1 1 2 0 2 1 2 1 0 2 1 1 0 1 0 3 2 1 2 2 2 2 1 2 1 2 2 
82 25 10 4 12 2 9 0 6 3 5 2 5 6 2 5 3 3 6 2 3 2 4 7 2 2 5 2 4 2 4 2 0 2 1 1 2 1 1 3 1 1 2 2 2 1 2 2 0 2 1 1 0 3 1 1 3 1 1 3 2 2 1 3 
92 30 7 9 8 13 5 7 5 5 5 6 0 5 4 6 1 3 1 2 3 2 3 2 3 2 5 1 6 2 1 4 0 1 2 1 1 1 2 1 1 3 0 4 0 1 2 2 0 1 1 1 2 1 2 2 2 2 1 1 2 1 2 3 
88 21 7 8 3 13 5 3 7 4 4 4 5 5 2 3 4 4 1 2 4 3 2 6 2 3 4 3 5 2 6 3 0 1 1 1 3 3 2 1 0 1 2 1 3 0 2 2 0 0 2 0 3 1 1 1 1 2 2 2 2 2 2 3 
84 23 7 8 3 6 5 7 3 3 3 5 4 3 5 4 3 1 4 2 2 4 2 2 0 5 1 4 3 4 3 5 0 1 1 1 1 2 1 1 1 1 0 2 0 2 1 1 1 1 2 2 0 1 1 2 0 2 2 0 3 1 2 3 
82 24 12 0 8 6 14 6 7 3 6 5 5 4 4 5 1 4 4 5 1 2 2 1 6 3 1 4 3 2 3 2 3 1 1 3 0 2 2 2 1 3 2 1 2 1 1 1 2 1 2 2 1 0 3 0 2 1 1 3 1 3 1 3 
96 32 8 6 8 4 8 4 3 4 4 5 4 4 4 6 1 1 5 1 1 2 3 2 2 2 3 4 5 1 3 2 3 1 1 1 2 0 2 0 2 1 1 1 2 1 2 2 0 1 1 2 1 1 1 2 1 1 3 1 1 2 2 3 
92 28 2 13 4 9 4 8 2 4 5 2 7 1 4 6 0 4 1 4 3 3 2 2 2 1 4 1 3 3 3 4 0 3 0 0 3 2 2 2 2 1 1 0 2 0 2 3 0 2 1 2 2 1 2 2 0 1 2 0 2 0 3 4 
90 22 8 9 3 5 9 6 1 4 7 2 1 6 5 3 0 4 1 2 3 0 3 3 0 2 5 6 1 3 3 5 1 1 1 2 1 1 2 2 1 1 1 1 1 1 1 2 0 1 0 1 1 1 2 0 1 1 1 2 3 0 4 3 
88 24 11 4 7 5 4 8 4 5 2 7 2 5 5 5 1 6 2 3 2 2 5 0 3 7 3 11 2 0 4 4 1 2 1 1 3 2 3 1 2 2 3 2 0 1 2 2 1 1 1 1 2 2 3 0 0 2 2 1 2 2 2 3 
92 30 11 2 8 8 8 4 4 6 3 4 4 2 4 4 2 2 2 2 1 4 1 5 1 5 2 4 4 2 4 4 2 0 1 1 0 1 0 2 1 1 2 1 2 0 2 1 1 1 0 1 0 2 0 2 0 2 2 1 2 3 1 3 
92 29 5 9 4 8 3 5 4 4 1 5 2 7 2 7 1 5 4 2 3 3 1 4 2 0 2 1 6 2 3 4 3 0 0 1 2 2 2 2 1 1 1 1 1 1 2 2 0 2 2 1 3 1 1 1 0 0 1 1 1 2 1 2 
92 22 5 10 6 11 5 6 4 5 3 5 4 0 6 5 2 3 2 5 1 3 0 3 1 2 4 4 3 4 2 4 0 2 2 1 1 1 1 1 2 1 0 2 0 1 2 1 0 2 2 2 0 3 0 1 0 1 1 2 2 2 1 4 
86 20 9 5 4 10 4 5 1 4 7 3 5 3 5 5 2 7 2 2 4 4 4 0 2 4 2 4 4 4 2 6 0 2 2 2 1 3 0 1 0 2 2 0 2 1 2 2 1 2 2 1 2 1 2 1 2 1 2 2 2 1 1 2 
84 25 12 1 5 6 4 5 3 4 5 4 3 2 4 5 3 2 1 2 2 5 4 2 2 1 3 4 2 4 4 4 1 1 0 1 2 0 1 0 2 1 1 0 1 1 1 2 1 1 1 0 1 4 0 1 1 3 2 2 2 3 1 2 
90 27 8 5 8 5 5 7 2 4 3 5 4 3 5 5 0 4 1 3 6 0 5 2 2 2 6 1 4 5 2 3 5 2 3 2 1 2 0 2 2 0 2 3 1 3 1 2 1 1 2 1 1 1 1 1 1 2 2 0 2 1 2 3 
94 32 9 12 8 8 7 4 2 5 2 4 5 4 1 6 2 0 6 1 4 2 4 2 4 2 5 1 5 5 0 4 0 0 1 0 1 2 0 2 2 1 2 1 2 1 1 3 2 0 2 1 0 2 1 1 2 2 2 3 2 1 2 2 
92 21 10 8 3 7 5 3 3 5 4 2 2 6 4 4 1 7 0 3 4 3 3 2 6 2 3 3 2 3 3 3 0 4 0 3 1 0 2 1 3 1 1 0 0 1 2 2 1 2 0 3 2 1 2 2 2 1 3 1 2 1 4 2 
92 25 14 2 5 7 9 6 4 5 4 6 5 3 3 7 3 4 3 1 2 3 4 0 4 2 2 3 5 4 3 4 1 2 1 1 1 2 0 2 1 2 1 1 2 1 1 2 2 1 1 1 0 3 1 1 1 1 0 2 3 2 2 4 
82 24 10 2 8 8 2 3 3 4 5 2 2 7 3 4 1 2 1 4 3 3 3 1 3 3 0 4 2 4 1 4 1 1 1 1 1 0 2 1 0 1 2 0 0 1 2 0 1 0 1 2 1 1 1 1 0 2 2 2 1 2 0 3 
92 31 7 7 7 4 8 8 4 3 6 4 2 6 3 6 2 4 3 2 3 2 2 2 2 2 3 8 2 5 3 3 3 1 2 2 2 2 1 1 1 1 2 1 1 1 2 2 2 2 0 1 0 0 1 0 1 2 2 3 1 2 0 4 
88 19 7 9 4 8 6 1 7 2 1 5 3 5 5 7 1 1 3 4 0 2 3 2 3 2 4 4 4 3 1 5 3 0 1 0 1 1 1 1 0 1 1 0 2 0 1 1 0 1 2 2 1 0 3 0 4 1 1 3 2 1 1 4 
84 20 7 8 4 7 8 3 2 7 2 5 3 3 4 5 4 3 2 6 3 4 2 2 2 3 2 4 3 3 4 3 1 0 2 1 1 1 0 0 2 2 0 2 1 0 3 0 1 1 2 3 1 2 1 1 0 1 0 2 1 2 2 2 
80 23 10 1 6 4 10 6 3 8 2 3 6 0 5 6 2 5 2 3 3 3 1 6 2 4 4 1 4 4 4 3 1 1 1 3 1 2 3 1 2 2 2 2 2 0 1 2 1 2 1 3 2 0 1 2 2 2 2 2 2 4 1 2 
